broad_class,fold,sentence_id,label,country,mentions,mention_statuses,status,prob_entail,soccat_hit,dict_hit,llm_hit,test_mention,nearest_train_mention,proximity,bin
social_deviance,3,8016,"terrorists, rebels, revolutionaries and/or movements of armed resistance",Germany,der fundamentalistischen Hamas-Organisation,partial,partial,0.95828277,1,1,1,der fundamentalistischen Hamas-Organisation,der Hamas-Bewegung,0.939089,Q5
social_deviance,3,8119,"offenders, criminals, prisoners and/or accused people",Germany,die Täter,seen,seen,0.9602042,1,1,1,die Täter,die Täter,1.0000002,seen
social_deviance,3,8278,"offenders, criminals, prisoners and/or accused people",France,les trafiquants,partial,partial,0.95944566,1,0,1,les trafiquants,die kriminellen Händler,0.9245435,Q5
social_deviance,3,8351,"offenders, criminals, prisoners and/or accused people",France,de personnes en détention provisoire ou pour de courtes peines,unseen,unseen,0.9600851,1,1,1,de personnes en détention provisoire ou pour de courtes peines,les détenus,0.8181406,Q3
social_deviance,3,8470,extremists,France,Les nationalistes extrémistes,partial,partial,0.9559688,1,1,1,Les nationalistes extrémistes,der Nationalisten,0.86249894,Q4
social_deviance,3,8629,extremists,France,les islamistes,seen,seen,0.0008232452,0,0,1,les islamistes,des islamistes,0.9886256,seen
social_deviance,3,8770,"offenders, criminals, prisoners and/or accused people",France,aux brigands | des brigands,unseen | unseen,unseen,0.33255896,0,0,1,des brigands,des assaillants,0.88970214,Q4
social_deviance,3,8781,"offenders, criminals, prisoners and/or accused people",France,un criminel,seen,seen,0.958621,1,0,1,un criminel,Kriminelle,0.94926536,seen
social_deviance,3,8910,"offenders, criminals, prisoners and/or accused people",France,des criminels,seen,seen,0.95504844,1,0,1,des criminels,le criminel,0.9810215,seen
social_deviance,3,9423,drug addicts,France,de jeunes drogués,partial,partial,0.9564987,1,0,1,de jeunes drogués,les toxicomanes,0.9303778,Q5
social_deviance,3,9627,drug addicts,France,des toxicomanes | alcooliques,seen | unseen,seen,0.95668936,1,1,1,des toxicomanes,les toxicomanes,0.9953919,seen
social_roles_and_behavior,1,78,consumers and clients,Germany,ihre Kunden,seen,seen,0.9836764,1,1,1,ihre Kunden,ihre Kunden,1.0,seen
social_roles_and_behavior,1,266,patients,Germany,der Patienten,seen,seen,0.98211104,1,1,1,der Patienten,der Patienten,1.0000002,seen
social_roles_and_behavior,1,277,patients,Germany,zum Patienten,seen,seen,0.98358595,1,1,1,zum Patienten,der Patienten,0.96137196,seen
social_roles_and_behavior,1,283,patients,Germany,"Die Frauen, die jeden Tag aufstehen müssen, um gegen Brustkrebs zu kämpfen",partial,partial,0.027074553,0,0,1,"Die Frauen, die jeden Tag aufstehen müssen, um gegen Brustkrebs zu kämpfen",Männer und Frauen mit einmaligem Krankheitsschub,0.53388625,Q1
social_roles_and_behavior,1,385,consumers and clients,Germany,Die Gewinner,seen,seen,0.9780593,1,0,0,Die Gewinner,Die Gewinner,1.0,seen
social_roles_and_behavior,1,490,consumers and clients,Germany,deutscher Touristen,partial,partial,0.0014545199,0,1,0,deutscher Touristen,ausländische ­Touristinnen und Touristen der Oberklasse,0.8121832,Q3
social_roles_and_behavior,1,494,patients,Germany,die Patienten,seen,seen,0.983439,1,1,1,die Patienten,Die Patienten,0.9979884,seen
social_roles_and_behavior,1,599,consumers and clients,Germany,alle Kunden,seen,seen,0.9829593,1,1,1,alle Kunden,allen Kunden,0.99369514,seen
social_roles_and_behavior,1,654,patients,Germany,Kranke,seen,seen,8.51881e-05,0,0,1,Kranke,Kranken-,0.88455546,seen
social_roles_and_behavior,1,787,consumers and clients,Germany,Nutzer,seen,seen,0.9824467,1,1,0,Nutzer,den Nutzern,0.97129816,seen
social_roles_and_behavior,1,853,patients,Germany,Patienten mit Schizophrenie,seen,seen,0.98343974,1,1,1,Patienten mit Schizophrenie,Patienten mit Schizophrenie,1.0,seen
social_roles_and_behavior,1,932,consumers and clients,Germany,dem Publikum,seen,seen,0.8029238,1,0,0,dem Publikum,das Publikum,0.9814338,seen
social_roles_and_behavior,1,983,consumers and clients,Germany,die Kunden | jedem Kunden,seen | seen,seen,0.9824684,1,1,1,die Kunden,die Kunden,0.9999999,seen
social_roles_and_behavior,1,1084,consumers and clients,Germany,der Sender | Empfänger,partial | seen,seen,0.00095430436,0,0,0,Empfänger,der Empfänger,0.94560707,seen
social_roles_and_behavior,1,1133,patients,Germany,Patienten,seen,seen,0.9823673,1,1,1,Patienten,Patienten,1.0000001,seen
social_roles_and_behavior,1,1196,consumers and clients,Germany,Windows-Nutzer,partial,partial,0.98276824,1,1,1,Windows-Nutzer,Mac-Nutzer,0.591865,Q1
social_roles_and_behavior,1,1542,consumers and clients,Germany,der Kunden,seen,seen,0.982312,1,1,1,der Kunden,die Kunden,0.99442685,seen
social_roles_and_behavior,1,1631,consumers and clients,Germany,Privatkundenvorstand,partial,partial,0.98285335,1,0,0,Privatkundenvorstand,Privatkunden,0.9611423,Q5
social_roles_and_behavior,1,1791,consumers and clients,Germany,Hotelgäste,partial,partial,0.9660564,1,0,1,Hotelgäste,Gäste,0.8054389,Q3
social_roles_and_behavior,1,1794,consumers and clients,Germany,Erwerber,unseen,unseen,0.0001935052,0,0,0,Erwerber,Käufer,0.9525229,Q5
social_roles_and_behavior,1,1856,consumers and clients,Germany,Kunden,seen,seen,0.98301077,1,0,1,Kunden,Kunden,0.99999976,seen
social_roles_and_behavior,1,1976,consumers and clients,Germany,registrierte BILDplus-Kunden mit einem aktiven Abonnement,partial,partial,0.97994506,1,1,1,registrierte BILDplus-Kunden mit einem aktiven Abonnement,registrierte Abo-Kunden mit einem aktiven Abonnement,0.8637425,Q4
social_roles_and_behavior,1,2106,consumers and clients,Germany,viele Kunden,seen,seen,0.98348135,1,1,1,viele Kunden,les clients,0.895436,seen
social_roles_and_behavior,1,2478,patients,Germany,Der Patient | der Betroffene,seen | seen,seen,0.9827176,1,0,1,Der Patient,jenen Patienten,0.98263323,seen
social_roles_and_behavior,1,2579,consumers and clients,Germany,der Nutzer,seen,seen,0.98119193,1,1,0,der Nutzer,den Nutzer,0.9959628,seen
social_roles_and_behavior,1,2776,consumers and clients,Germany,Kunden,seen,seen,0.98117507,1,1,1,Kunden,Kunden,0.9999999,seen
social_roles_and_behavior,1,2954,patients,France,mes patientes,seen,seen,0.96791714,1,0,1,mes patientes,aux patients,0.94948477,seen
social_roles_and_behavior,1,3000,consumers and clients,France,les abonnés,seen,seen,0.9786033,1,1,1,les abonnés,les abonnés,0.99999994,seen
social_roles_and_behavior,1,3237,consumers and clients,France,aux visiteurs,seen,seen,0.97692823,1,1,1,aux visiteurs,aux visiteurs,1.0000002,seen
social_roles_and_behavior,1,3280,consumers and clients,France,nos usagers,seen,seen,0.00038682568,0,1,1,nos usagers,aux utilisateurs,0.921616,seen
social_roles_and_behavior,1,3385,consumers and clients,France,Les associations de consommateurs,partial,partial,0.97911227,1,1,1,Les associations de consommateurs,les consommateurs,0.8782592,Q4
social_roles_and_behavior,1,3432,consumers and clients,France,du client,seen,seen,0.9768002,1,0,1,du client,le client,0.9847245,seen
social_roles_and_behavior,1,3481,consumers and clients,France,aux utilisateurs,seen,seen,0.97904336,1,0,1,aux utilisateurs,aux utilisateurs,1.0,seen
social_roles_and_behavior,1,3545,consumers and clients,France,plus de deux millions de visiteurs,seen,seen,0.97730166,1,1,1,plus de deux millions de visiteurs,deux millions de visiteurs,0.9795097,seen
social_roles_and_behavior,1,3650,consumers and clients,France,le visiteur,seen,seen,0.9759049,1,0,1,le visiteur,le visiteur,1.0000001,seen
social_roles_and_behavior,1,4076,consumers and clients,France,de clients futurs,seen,seen,0.98259,1,1,1,de clients futurs,futur clients,0.9805459,seen
social_roles_and_behavior,1,4091,consumers and clients,France,au visiteur,seen,seen,0.9755796,1,0,1,au visiteur,le visiteur,0.96787703,seen
social_roles_and_behavior,1,4126,consumers and clients,France,aux adhérents,unseen,unseen,0.00041956388,0,0,0,aux adhérents,les abonnés,0.7972597,Q3
social_roles_and_behavior,1,4157,consumers and clients,France,"450 000 visiteurs | 2,3 millions | 12,5 millions de visiteurs",seen | seen | seen,seen,0.97455704,1,1,1,450 000 visiteurs,450 000 visiteurs,1.0,seen
social_roles_and_behavior,1,4239,consumers and clients,France,de nouveaux touristes,seen,seen,0.9729392,1,0,0,de nouveaux touristes,les touristes,0.9094122,seen
social_roles_and_behavior,1,4384,consumers and clients,France,les clients,seen,seen,0.9820579,1,1,1,les clients,les clients,0.9999998,seen
social_roles_and_behavior,1,4450,car drivers,France,les usagers,unseen,unseen,0.0014058447,0,0,1,les usagers,der Menschen,0.7421335,Q2
social_roles_and_behavior,1,4537,consumers and clients,France,les visiteurs,seen,seen,0.96768737,1,1,1,les visiteurs,les visiteurs,0.9999999,seen
social_roles_and_behavior,1,4729,consumers and clients,France,de spectateurs,seen,seen,0.52882946,1,1,0,de spectateurs,les spectateurs,0.98946154,seen
social_roles_and_behavior,1,4799,consumers and clients,France, dans à peine ,unseen,unseen,0.98217463,1,0,1,dans à peine,Neukunden,0.7049836,Q2
social_roles_and_behavior,1,4936,consumers and clients,France,des usagers,seen,seen,0.00013269656,0,1,1,des usagers,les usagers,0.9919075,seen
social_roles_and_behavior,1,4966,consumers and clients,France,ces usagers,seen,seen,0.00021300715,0,1,1,ces usagers,les usagers,0.9356052,seen
social_roles_and_behavior,1,5028,consumers and clients,France,de consommateurs des prod,partial,partial,0.9820171,1,1,1,de consommateurs des prod,de consommateurs,0.8368259,Q3
social_roles_and_behavior,1,5075,patients,France,l'Association des malades du dos | de 172 anciens patients,seen | partial,seen,0.9822389,1,1,1,l'Association des malades du dos,des associations de malades,0.8216864,seen
social_roles_and_behavior,1,5081,consumers and clients,France,aux clientes,seen,seen,0.98096585,1,0,1,aux clientes,les clients,0.9582162,seen
social_roles_and_behavior,1,5515,consumers and clients,France,aux particuliers,seen,seen,0.18222864,0,0,0,aux particuliers,aux particuliers,1.0,seen
social_roles_and_behavior,1,5534,consumers and clients,France,plus de visiteurs,seen,seen,0.96644306,1,1,1,plus de visiteurs,ces visiteurs plus fortunés,0.84663194,seen
social_roles_and_behavior,1,5596,consumers and clients,Germany,junge und sehr junge Kunden,partial,partial,0.98196846,1,1,1,junge und sehr junge Kunden,une clientèle plus jeune,0.9013145,Q4
social_roles_and_behavior,1,5941,consumers and clients,Germany,Verbraucher,seen,seen,0.83865374,1,1,1,Verbraucher,Verbraucher,0.9999999,seen
social_roles_and_behavior,1,5971,consumers and clients,Germany,die Kunden,seen,seen,0.9831176,1,1,1,die Kunden,die Kunden,0.9999999,seen
social_roles_and_behavior,1,6124,consumers and clients,Germany,"der ""Verbraucher""",seen,seen,0.9819067,1,1,1,"der ""Verbraucher",des Verbrauchers,0.93633515,seen
social_roles_and_behavior,1,6221,consumers and clients,Germany,die Nutzer,seen,seen,0.98153543,1,1,1,die Nutzer,den Nutzern,0.99714196,seen
social_roles_and_behavior,1,6278,consumers and clients,Germany,Über 280 000 Abonnenten,seen,seen,0.9776073,1,0,0,Über 280 000 Abonnenten,380 000 abonnés,0.80814683,seen
social_roles_and_behavior,1,6315,consumers and clients,Germany,potenzielle Käufer,partial,partial,0.98054355,1,0,1,potenzielle Käufer,die Käufer,0.88366294,Q4
social_roles_and_behavior,1,6394,patients,Germany,Patienten mit Schizophrenie,seen,seen,0.98216784,1,1,1,Patienten mit Schizophrenie,Patienten mit Schizophrenie,1.0,seen
social_roles_and_behavior,1,6465,consumers and clients,Germany,der Kunden,seen,seen,0.98307794,1,1,1,der Kunden,die Kunden,0.99442685,seen
social_roles_and_behavior,1,6508,consumers and clients,Germany,der Kunden,seen,seen,0.9829352,1,1,1,der Kunden,die Kunden,0.99442685,seen
social_roles_and_behavior,1,6605,consumers and clients,Germany,Käufer,seen,seen,0.97985977,1,0,1,Käufer,Käufer,1.0000001,seen
social_roles_and_behavior,1,6657,patients,Germany,die Patienten,seen,seen,0.9826585,1,1,1,die Patienten,Die Patienten,0.9979884,seen
social_roles_and_behavior,1,6713,consumers and clients,Germany,Kunden dieser E-Mail-Dienste,partial,partial,0.9830088,1,1,1,Kunden dieser E-Mail-Dienste,die Kunden,0.7364717,Q2
social_roles_and_behavior,1,6744,patients,Germany,der Patient,seen,seen,0.98217,1,0,1,der Patient,jenen Patienten,0.9823861,seen
social_roles_and_behavior,1,6783,consumers and clients,Germany,die Kunden,seen,seen,0.98081595,1,1,1,die Kunden,die Kunden,0.9999999,seen
social_roles_and_behavior,1,6808,patients,Germany,der Patienten | Krebs- | Aids-Patienten,seen | unseen | partial,seen,0.98351777,1,1,1,der Patienten,der Patienten,1.0000002,seen
social_roles_and_behavior,1,6874,consumers and clients,Germany,den Reisenden,seen,seen,0.962609,1,0,0,den Reisenden,Reisende,0.9612513,seen
social_roles_and_behavior,1,6889,consumers and clients,Germany,Kunden,seen,seen,0.95617104,1,1,0,Kunden,Kunden,0.9999999,seen
social_roles_and_behavior,1,7192,consumers and clients,Germany,die Kunden,seen,seen,0.98269147,1,1,1,die Kunden,die Kunden,0.9999999,seen
social_roles_and_behavior,1,7237,consumers and clients,Germany,Kunden,seen,seen,0.98299843,1,0,1,Kunden,Kunden,0.9999999,seen
social_roles_and_behavior,1,7278,patients,Germany,Patienten,seen,seen,0.98327315,1,1,1,Patienten,Patienten,1.0000001,seen
social_roles_and_behavior,1,7314,consumers and clients,Germany,die Verbraucher,seen,seen,0.98322713,1,1,1,die Verbraucher,der Verbraucher,0.9965433,seen
social_roles_and_behavior,1,7348,patients,Germany,die Patienten,seen,seen,0.9834447,1,1,1,die Patienten,Die Patienten,0.9979884,seen
social_roles_and_behavior,1,7671,consumers and clients,Germany,der Versicherten,seen,seen,0.0017339885,0,0,1,der Versicherten,der Versicherten,1.0000002,seen
social_roles_and_behavior,1,7899,consumers and clients,Germany,Gäste,seen,seen,0.98117536,1,1,1,Gäste,Gäste,1.0,seen
social_roles_and_behavior,1,7902,consumers and clients,Germany,Anleger,unseen,unseen,9.189174e-05,0,0,0,Anleger,Besteller,0.8477906,Q4
social_roles_and_behavior,1,7906,consumers and clients,Germany,Der Kunde,seen,seen,0.9827765,1,0,1,Der Kunde,den Kunden,0.9830062,seen
social_roles_and_behavior,1,7926,consumers and clients,Germany,die Halter von Bonus-Zertifikaten,partial,partial,0.0003977,0,0,0,die Halter von Bonus-Zertifikaten,Endkunden,0.5158041,Q1
social_roles_and_behavior,1,7946,patients,Germany,rund 35.000 Patienten,seen,seen,0.98328614,1,1,1,rund 35.000 Patienten,Tausende Patientinnen und Patienten,0.7145886,seen
social_roles_and_behavior,1,7977,patients,Germany,"Etwa 2,9 Millionen Pflegebedürftige",unseen,unseen,0.97048616,1,0,1,"Etwa 2,9 Millionen Pflegebedürftige",Tausende Patientinnen und Patienten,0.6693473,Q1
social_roles_and_behavior,1,8479,consumers and clients,France,ses clients,seen,seen,0.9822563,1,1,1,ses clients,ses clients,0.9999998,seen
social_roles_and_behavior,1,8836,consumers and clients,France,aux consommateurs du Monde entier,partial,partial,0.98056406,1,1,1,aux consommateurs du Monde entier,de consommateurs,0.87745345,Q4
social_roles_and_behavior,1,8889,consumers and clients,France,les loueurs,unseen,unseen,0.00091568276,0,0,0,les loueurs,L’usag,0.8188174,Q3
social_roles_and_behavior,1,9107,consumers and clients,France,des visiteurs,seen,seen,0.21453008,0,1,1,des visiteurs,les visiteurs,0.99505395,seen
social_roles_and_behavior,1,9174,patients,France,des malades qui ont une maladie chronique,partial,partial,0.98085475,1,1,1,des malades qui ont une maladie chronique,plusieurs malades,0.8549672,Q4
social_roles_and_behavior,1,9424,car drivers,France,des conducteurs de VTC,partial,partial,0.9582554,1,0,1,des conducteurs de VTC,de conducteurs,0.7205737,Q2
social_roles_and_behavior,1,9464,car drivers,France,des automobilistes,seen,seen,0.9792828,1,1,1,des automobilistes,Les automobilistes,0.98898506,seen
social_roles_and_behavior,1,9502,car drivers,Germany,deutscher Autofahrer,partial,partial,0.973475,1,0,1,deutscher Autofahrer,Autofahrer,0.7701632,Q2
